date,lat,lon,alt,temperature,pressure,humidity,light,ir_light,uv_light,mq3,mq135,mq7,mq4
1433895760271,,,,24.9,1004.49,,,,,29,61,80,48
1433895760478,,,,25,1004.54,,,,,29,61,80,48
1433895760686,,,,25.1,1004.57,,,,,29,60,80,48
1433895760894,,,,25.2,1004.76,,,,,29,61,80,48
1433895761102,,,,25.2,1004.76,,,,,30,61,80,49
1433895761310,,,,25.2,1004.7,,,,,30,61,80,49
1433895761517,,,,25.3,1004.55,,,,,30,61,80,49
1433895761724,,,,25.3,1004.61,,,,,30,60,80,49
1433895761931,,,,25.3,1004.79,,,,,30,60,80,49
1433895762137,,,,25.4,1004.76,,,,,30,60,80,49
1433895762344,,,,25.4,1004.7,,,,,30,60,80,48
1433895762551,,,,25.4,1004.58,,,,,30,60,80,48
1433895762758,,,,25.4,1004.6,,,,,30,60,80,48
1433895762965,,,,25.4,1004.6,,,,,30,60,80,48
1433895763172,,,,25.5,1004.47,,,,,30,60,80,48
1433895763380,,,,25.5,1004.69,,,,,30,60,80,48
1433895763587,,,,25.6,1004.58,,,,,30,60,80,48
1433895763793,,,,25.6,1004.63,,,,,30,60,80,48
1433895763999,,,,25.6,1004.65,,,,,30,60,80,48
1433895764205,,,,25.7,1004.56,,,,,30,60,80,48
1433895764413,,,,25.7,1004.66,,,,,30,60,80,48
1433895764621,,,,25.7,1004.49,,,,,30,60,80,48
1433895764828,,,,25.6,1004.49,,,,,30,60,80,47
1433895765035,,,,25.6,1004.25,,,,,30,60,80,47
1433895765241,,,,25.7,1004.19,,,,,30,60,80,47
1433895765449,,,,25.7,1004.37,,,,,30,60,80,47
1433895765660,,,,25.8,1004.32,,,,,30,60,80,47
1433895765869,,,,25.8,1004.26,,,,,30,60,80,46
1433895766077,,,,25.8,1004.28,,,,,30,60,80,46
1433895766285,,,,25.9,1004.21,,,,,30,60,80,46
1433895766492,,,,25.9,1004.34,,,,,30,60,80,46
1433895766700,,,,26,1004.37,,,,,30,60,80,46
1433895766907,,,,26,1004.46,,,,,30,60,80,46
1433895767114,,,,26,1004.47,,,,,30,61,80,46
1433895767321,,,,26,1004.38,,,,,30,61,80,46
1433895767528,,,,26,1004.42,,,,,30,61,80,46
1433895767735,,,,26,1004.36,,,,,30,61,80,46
1433895767942,,,,26,1004.28,,,,,30,61,80,46
1433895768149,,,,26,1004.26,,,,,30,61,80,46
1433895768357,,,,26,1004.26,,,,,30,61,80,46
1433895768566,,,,26,1004.23,,,,,30,60,80,46
1433895768783,,,,26,1004.19,,,,,30,60,80,46
1433895768996,,,,25.9,1004.16,,,,,30,60,80,47
1433895769203,,,,26,1004.01,,,,,30,61,80,47
1433895769414,,,,26,1004.14,,,,,30,61,80,46
1433895769622,,,,26,1004.01,,,,,30,61,80,46
1433895769829,,,,26,1004.13,,,,,30,60,80,45
1433895770038,,,,26,1004.04,,,,,30,60,80,45
1433895770246,,,,26,1003.91,,,,,30,60,80,44
1433895770454,,,,26,1003.9,,,,,30,60,80,44
1433895770662,,,,26,1003.99,,,,,30,60,80,45
1433895770870,,,,25.9,1003.95,,,,,30,60,80,45
1433895771081,,,,26.7,1005.72,,,,,30,60,80,45
1433895771294,,,,26.9,1005.69,,,,,30,60,80,45
1433895771501,,,,26.4,1006.54,,,,,30,60,80,45
1433895771709,,,,25.9,1005.34,,,,,30,60,80,45
1433895771916,,,,25.9,1003.87,,,,,30,60,80,45
1433895772123,,,,25.9,1003.84,,,,,30,60,80,46
1433895772332,,,,25.9,1003.78,,,,,30,60,80,46
1433895772541,,,,26,1004.01,,,,,30,60,80,46
1433895772749,,,,26.2,1004.46,,,,,30,61,80,46
1433895772957,,,,26.6,1004.39,,,,,30,61,80,46
1433895773164,,,,26.9,1006.28,,,,,30,61,80,46
1433895773372,,,,26.9,1006.38,,,,,30,61,79,46
1433895773583,,,,26.8,1006.44,,,,,30,61,80,46
1433895773792,,,,26.8,1006.36,,,,,30,61,79,46
1433895774000,,,,26.8,1006.38,,,,,30,61,79,46
1433895774208,,,,26.7,1006.22,,,,,30,61,79,46
1433895774415,,,,26.7,1006.23,,,,,30,61,79,46
1433895774623,,,,26.7,1006.34,,,,,30,61,79,46
1433895774830,,,,26.7,1006.31,,,,,30,61,79,45
1433895775038,,,,26.6,1006.35,,,,,30,60,79,44
1433895775246,,,,26.1,1004.85,,,,,30,60,79,44
1433895775453,,,,25.9,1004.86,,,,,30,60,79,44
1433895775661,,,,25.8,1004,,,,,30,60,79,44
1433895775868,,,,25.7,1004.04,,,,,30,60,79,44
1433895776075,,,,25.7,1003.75,,,,,30,60,79,43
1433895776282,,,,25.7,1003.78,,,,,30,60,79,44
1433895776491,,,,25.8,1003.71,,,,,30,60,79,44
1433895776702,,,,25.8,1003.71,,,,,30,60,79,44
1433895776913,,,,25.8,1003.69,,,,,30,60,79,44
1433895777121,,,,25.8,1003.66,,,,,30,60,79,44
1433895777328,,,,25.8,1003.65,,,,,30,60,79,44
1433895777535,,,,25.8,1003.74,,,,,30,60,79,44
1433895777742,,,,25.8,1003.59,,,,,30,60,79,44
1433895777950,,,,25.8,1003.65,,,,,30,61,79,44
1433895778158,,,,25.8,1003.61,,,,,30,61,79,45
1433895778365,,,,25.9,1003.65,,,,,30,61,79,44
1433895778572,,,,25.9,1003.67,,,,,30,62,79,45
1433895778779,,,,25.9,1003.6,,,,,29,62,79,45
1433895778989,,,,25.9,1003.71,,,,,29,62,79,45
1433895779198,,,,25.9,1003.62,,,,,29,62,79,45
1433895779404,,,,25.9,1003.63,,,,,29,63,79,45
1433895779614,,,,26,1003.69,,,,,29,63,79,45
1433895779822,,,,26.1,1003.81,,,,,29,63,79,44
1433895780030,,,,26.2,1004.01,,,,,29,63,79,43
1433895780237,,,,26.1,1004.11,,,,,29,63,79,42
1433895780444,,,,26.1,1003.94,,,,,29,63,79,41
1433895780650,,,,26.1,1003.91,,,,,29,63,79,41
1433895780857,,,,26.1,1003.92,,,,,29,63,79,40
1433895781064,,,,26.1,1003.97,,,,,29,63,79,40
1433895781271,,,,26,1003.77,,,,,29,63,79,40
1433895781479,,,,26,1004.04,,,,,29,63,79,40
1433895781685,,,,26,1003.84,,,,,29,63,79,40
1433895781891,,,,26,1003.72,,,,,29,63,79,40
1433895782098,,,,26,1003.72,,,,,29,63,79,40
1433895782305,,,,26,1003.94,,,,,29,63,79,41
1433895782512,,,,26.2,1004.28,,,,,29,63,78,41
1433895782719,,,,26.4,1004.25,,,,,30,64,78,41
1433895782927,,,,26.4,1004.75,,,,,30,64,78,42
1433895783133,,,,26.4,1004.69,,,,,30,65,78,42
1433895783340,,,,26.2,1004.81,,,,,30,65,78,42
1433895783548,,,,26.3,1004.35,,,,,29,65,77,41
1433895783755,,,,26.2,1004.43,,,,,29,64,77,41
1433895783962,,,,26.2,1004.32,,,,,29,64,77,40
1433895784169,,,,26.2,1004.2,,,,,29,65,76,40
1433895784378,,,,26.2,1004.16,,,,,29,65,75,40
1433895784588,,,,26.3,1004.2,,,,,29,66,75,40
1433895784797,,,,26.4,1004.3,,,,,29,66,74,41
1433895785008,,,,26.4,1004.67,,,,,29,65,74,41
1433895785216,,,,26.5,1004.84,,,,,29,65,73,42
1433895785423,,,,26.4,1004.85,,,,,29,65,73,43
1433895785629,,,,26.4,1004.67,,,,,29,64,73,43
1433895785836,,,,26.3,1004.69,,,,,29,64,73,44
1433895786044,,,,26.4,1004.56,,,,,29,64,73,44
1433895786251,,,,26.4,1004.73,,,,,29,64,72,44
1433895786458,,,,26.4,1004.88,,,,,29,64,73,43
1433895786665,,,,26.3,1004.87,,,,,29,64,74,43
1433895786872,,,,26.3,1004.79,,,,,29,65,74,43
1433895787080,,,,26.1,1004.63,,,,,29,66,75,44
1433895787288,,,,25.9,1004.15,,,,,29,66,75,44
1433895787496,,,,25.8,1003.23,,,,,29,66,76,44
1433895787702,,,,25.6,1003.15,,,,,29,67,76,44
1433895787909,,,,25.3,1002.6,,,,,29,67,77,45
1433895788117,,,,24.8,1001.91,,,,,29,69,77,45
1433895788325,,,,24.2,1000.58,,,,,29,70,78,45
1433895788533,,,,23.2,999.13,,,,,29,71,78,45
1433895788740,,,,22.9,996.22,,,,,29,72,79,45
1433895788947,,,,23.6,995.61,,,,,29,73,79,45
1433895789154,,,,22,997.29,,,,,29,74,79,45
1433895789361,,,,23.4,997.05,,,,,29,75,79,45
1433895789570,,,,25.1,996.86,,,,,29,76,80,45
1433895789778,,,,25.5,1001.78,,,,,29,76,79,45
1433895789987,,,,25.7,1003.43,,,,,29,76,80,46
1433895790195,,,,25.8,1003.83,,,,,29,76,80,46
1433895790402,,,,25.9,1004.35,,,,,29,75,80,46
1433895790612,,,,25.9,1004.59,,,,,29,75,80,46
1433895790821,,,,26.1,1004.57,,,,,29,75,81,47
1433895791028,,,,26.1,1005.06,,,,,29,75,81,47
1433895791236,,,,25.9,1004.97,,,,,29,75,81,47
1433895791443,,,,25.7,1004.67,,,,,29,75,81,47
1433895791653,,,,25.8,1003.86,,,,,29,75,82,47
1433895791863,,,,25.9,1004.54,,,,,29,76,82,48
1433895792071,,,,25.7,1004.73,,,,,29,76,82,48
1433895792280,,,,25.7,1004.15,,,,,29,76,82,49
1433895792488,,,,25.4,1003.73,,,,,29,77,82,50
1433895792696,,,,25.3,1003.43,,,,,29,77,83,51
1433895792904,,,,25.1,1002.6,,,,,29,78,83,51
1433895793111,,,,24.7,1001.64,,,,,29,79,83,53
1433895793318,,,,23.8,1000.18,,,,,29,80,84,54
1433895793525,,,,23.6,999.9,,,,,29,80,84,54
1433895793732,,,,23.7,1000.06,,,,,29,81,84,55
1433895793939,,,,23.4,999.46,,,,,29,81,84,56
1433895794146,,,,23.3,999.47,,,,,29,82,84,56
1433895794354,,,,23.5,999.71,,,,,29,82,84,56
1433895794560,,,,23.3,999.4,,,,,29,83,85,57
1433895794767,,,,23.1,999.4,,,,,29,83,85,57
1433895794975,,,,23,998.73,,,,,29,83,85,57
1433895795187,,,,24.2,997.63,,,,,29,83,85,58
1433895795397,,,,25.1,1000.86,,,,,29,83,85,59
1433895795605,,,,25.3,1003.98,,,,,29,83,85,59
1433895795811,,,,25.6,1003.58,,,,,29,83,85,60
1433895796018,,,,26.4,1004.23,,,,,29,83,85,60
1433895796226,,,,26.4,1006.44,,,,,29,83,85,61
1433895796434,,,,26.3,1006.57,,,,,29,82,85,61
1433895796641,,,,26,1006.56,,,,,29,82,85,61
1433895796849,,,,25.3,1006.17,,,,,29,82,85,62
1433895797056,,,,25.3,1004.17,,,,,29,82,85,62
1433895797264,,,,25.3,1004.08,,,,,29,82,85,62
1433895797471,,,,25.4,1004.04,,,,,29,81,85,62
1433895797678,,,,25.3,1004.08,,,,,29,81,85,62
1433895797887,,,,25.5,1003.97,,,,,29,81,85,62
1433895798098,,,,25.4,1004.27,,,,,29,82,85,62
1433895798310,,,,25.6,1004.26,,,,,29,82,86,62
1433895798520,,,,25.3,1004.6,,,,,29,82,85,63
1433895798730,,,,25.3,1003.92,,,,,29,82,85,63
1433895798939,,,,25.3,1004.17,,,,,29,82,85,63
1433895799146,,,,25.3,1004,,,,,29,82,85,64
1433895799352,,,,25.3,1003.95,,,,,29,82,85,64
1433895799561,,,,25.3,1004.02,,,,,29,81,85,64
1433895799769,,,,26.3,1003.82,,,,,29,81,85,64
1433895799981,,,,25.4,1006.74,,,,,29,81,85,64
1433895800190,,,,25.4,1004.24,,,,,29,81,86,64
1433895800400,,,,25.4,1004.46,,,,,29,81,85,65
1433895800610,,,,25.4,1004.31,,,,,29,81,85,65
1433895800818,,,,25.4,1004.32,,,,,29,81,85,65
1433895801024,,,,25.3,1004.14,,,,,29,81,86,65
1433895801231,,,,25.3,1004.08,,,,,29,81,86,65
1433895801438,,,,25.3,1004.14,,,,,29,80,86,65
1433895801646,,,,25.3,1004.05,,,,,29,80,86,65
1433895801853,,,,25.3,1004.03,,,,,29,80,85,65
1433895802061,,,,25.3,1003.94,,,,,29,80,86,65
1433895802268,,,,25.3,1004.01,,,,,29,80,86,64
1433895802475,,,,25.3,1004,,,,,29,80,85,64
1433895802683,,,,25.3,1004.04,,,,,29,79,85,64
1433895802889,,,,25.3,1003.89,,,,,29,79,85,64
1433895803096,,,,25.3,1003.94,,,,,29,79,85,64
1433895803302,,,,25.3,1003.94,,,,,29,79,85,64
1433895803509,,,,25.3,1003.99,,,,,29,79,85,64
1433895803716,,,,25.3,1003.99,,,,,29,79,85,65
1433895803923,,,,25.3,1003.91,,,,,30,79,85,65
1433895804131,,,,25.3,1003.97,,,,,29,79,85,65
1433895804339,,,,25.3,1003.92,,,,,30,79,85,65
1433895804546,,,,25.3,1003.95,,,,,30,79,85,65
1433895804753,,,,25.3,1003.99,,,,,30,78,85,65
1433895804961,,,,25.4,1003.87,,,,,30,78,85,65
1433895805168,,,,25.3,1003.93,,,,,30,78,85,65
1433895805375,,,,25.3,1003.9,,,,,30,78,85,65
1433895805582,,,,25.3,1003.94,,,,,30,78,85,65
1433895805790,,,,25.4,1003.95,,,,,30,78,85,65
1433895806001,,,,25.4,1004.02,,,,,30,78,85,65
1433895806211,,,,25.4,1004.03,,,,,30,78,85,65
1433895806421,,,,25.4,1003.97,,,,,30,78,85,65
1433895806629,,,,25.4,1003.91,,,,,30,77,85,65
1433895806836,,,,25.4,1003.9,,,,,30,77,85,65
1433895807042,,,,25.4,1003.97,,,,,30,77,85,65
1433895807250,,,,25.4,1003.92,,,,,30,77,85,65
1433895807456,,,,25.4,1003.89,,,,,30,77,85,65
1433895807662,,,,25.5,1003.8,,,,,30,76,85,65
1433895807872,,,,25.5,1004.05,,,,,30,76,85,64
1433895808080,,,,25.5,1004.01,,,,,29,75,85,64
1433895808288,,,,25.5,1003.87,,,,,29,75,85,64
1433895808495,,,,25.5,1003.79,,,,,29,75,85,64
1433895808702,,,,25.6,1003.84,,,,,29,75,85,63
1433895808908,,,,25.6,1003.85,,,,,29,74,85,63
1433895809115,,,,25.6,1003.89,,,,,29,74,84,63
1433895809322,,,,25.6,1003.83,,,,,29,74,85,63
1433895809530,,,,25.7,1003.78,,,,,29,74,84,63
1433895809737,,,,25.7,1003.8,,,,,29,74,84,63
1433895809944,,,,25.7,1003.86,,,,,29,74,84,62
1433895810151,,,,25.7,1003.76,,,,,29,74,84,62
1433895810358,,,,25.8,1003.84,,,,,29,74,84,62
1433895810568,,,,25.8,1003.85,,,,,29,73,84,62
1433895810779,,,,25.8,1003.84,,,,,29,73,84,62
1433895810988,,,,25.9,1003.82,,,,,29,73,84,62
1433895811195,,,,26,1003.9,,,,,29,73,84,62
1433895811402,,,,26.3,1003.87,,,,,29,73,84,61
1433895811609,,,,26.6,1004.8,,,,,29,73,84,61
1433895811816,,,,26.8,1005.6,,,,,29,73,84,61
1433895812024,,,,26.6,1005.79,,,,,29,73,84,61
1433895812230,,,,26.6,1005.89,,,,,29,72,84,61
1433895812438,,,,26.5,1005.77,,,,,29,72,84,61
1433895812645,,,,25.9,1005.9,,,,,29,72,84,61
1433895812853,,,,25.9,1004.08,,,,,29,72,84,60
1433895813061,,,,26,1004.05,,,,,29,72,84,60
1433895813270,,,,26.1,1003.97,,,,,29,72,84,60
1433895813478,,,,26,1004.35,,,,,29,72,83,60
1433895813684,,,,26,1004.15,,,,,29,72,84,60
1433895813891,,,,26,1004.21,,,,,29,72,84,60
1433895814097,,,,26,1004.24,,,,,29,71,83,60
1433895814306,,,,26,1004.29,,,,,29,71,83,59
1433895814515,,,,26,1004.13,,,,,29,71,83,59
1433895814722,,,,25.9,1004.21,,,,,29,71,84,59
1433895814929,,,,25.9,1004.08,,,,,29,71,83,59
1433895815136,,,,25.9,1004.04,,,,,29,71,83,59
1433895815343,,,,26,1003.99,,,,,29,71,83,58
1433895815550,,,,26,1003.86,,,,,29,71,83,58
1433895815758,,,,26,1003.9,,,,,29,71,83,58
1433895815967,,,,26.1,1003.89,,,,,29,71,83,58
1433895816173,,,,26.1,1003.95,,,,,30,71,83,58
1433895816381,,,,26.1,1004.01,,,,,29,70,83,57
1433895816592,,,,26.1,1003.97,,,,,29,70,83,57
1433895816803,,,,26.1,1004.03,,,,,29,70,83,57
1433895817015,,,,26.1,1004.09,,,,,29,70,83,57
1433895817223,,,,26.1,1004.07,,,,,29,70,83,57
1433895817431,,,,26.1,1004.03,,,,,29,70,83,57
1433895817639,,,,26.1,1004.02,,,,,30,70,83,56
1433895817846,,,,26.1,1004.1,,,,,30,70,83,56
1433895818055,,,,26.2,1004.05,,,,,29,70,83,56
1433895818266,,,,26.2,1004.46,,,,,29,70,83,56
1433895818475,,,,26.2,1004.31,,,,,29,70,83,56
1433895818684,,,,26.6,1004.08,,,,,29,70,83,56
1433895818891,,,,26.9,1006.02,,,,,30,70,83,56
1433895819099,,,,26.9,1006.16,,,,,29,70,83,55
1433895819308,,,,26.8,1006.27,,,,,29,70,83,55
1433895819518,,,,26.9,1006.32,,,,,29,70,83,55
1433895819725,,,,26.9,1006.34,,,,,29,70,83,55
1433895819933,,,,26.8,1006.37,,,,,29,70,83,55
1433895820140,,,,26.8,1006.37,,,,,29,69,83,54
1433895820348,,,,26.8,1006.37,,,,,29,69,83,54
1433895820554,,,,26.8,1006.43,,,,,29,69,82,54
1433895820762,,,,26.8,1006.47,,,,,29,70,82,54
1433895820968,,,,26.8,1006.49,,,,,29,70,82,54
1433895821175,,,,26.8,1006.65,,,,,29,70,82,54
1433895821383,,,,26.8,1006.65,,,,,29,70,82,54
1433895821590,,,,25.9,1004.32,,,,,29,70,82,54
1433895821798,,,,25.8,1004.11,,,,,29,70,82,54
1433895822005,,,,25.8,1004.01,,,,,29,70,82,54
1433895822213,,,,25.8,1003.99,,,,,29,71,82,55
1433895822424,,,,25.8,1003.98,,,,,29,71,82,55
1433895822634,,,,25.9,1003.98,,,,,29,71,82,55
1433895822843,,,,25.9,1003.91,,,,,29,71,82,55
1433895823050,,,,26,1004.06,,,,,29,71,82,55
1433895823257,,,,26,1004.03,,,,,29,71,82,55
1433895823463,,,,26,1004.01,,,,,29,71,82,55
1433895823670,,,,26.1,1004.01,,,,,29,71,82,55
1433895823878,,,,26.1,1004.23,,,,,29,71,82,55
1433895824085,,,,26.1,1004.14,,,,,29,71,82,54
1433895824293,,,,26.1,1004.11,,,,,29,71,81,54
1433895824501,,,,26.2,1004.04,,,,,29,71,82,55
1433895824708,,,,26.2,1004.15,,,,,29,71,82,55
1433895824915,,,,26.2,1004.14,,,,,29,71,81,55
1433895825122,,,,26.1,1004.03,,,,,29,71,82,55
1433895825331,,,,26.1,1004.04,,,,,29,71,82,55
1433895825544,,,,26.2,1004.05,,,,,29,71,81,55
1433895825751,,,,26.2,1004.2,,,,,29,71,81,55
1433895825958,,,,26.2,1004.17,,,,,29,71,81,54
1433895826166,,,,26.2,1004.07,,,,,29,71,81,54
1433895826373,,,,26.2,1004.09,,,,,29,71,81,54
1433895826580,,,,26.3,1004.12,,,,,29,71,81,54
1433895826787,,,,26.2,1004.26,,,,,29,71,81,53
1433895826994,,,,26.2,1004.06,,,,,29,71,81,53
1433895827202,,,,26.3,1003.91,,,,,29,71,82,53
1433895827409,,,,26.3,1004.04,,,,,29,71,81,53
1433895827617,,,,26.3,1004.16,,,,,29,70,81,53
1433895827824,,,,26.2,1004.29,,,,,29,70,81,52
1433895828032,,,,26.2,1004.03,,,,,29,71,81,52
1433895828240,,,,26.2,1004.01,,,,,29,71,81,51
1433895828448,,,,26.4,1003.96,,,,,29,71,81,52
1433895828655,,,,26.4,1004.57,,,,,29,72,81,52
1433895828863,,,,26.3,1004.69,,,,,29,72,81,53
1433895829070,,,,26.2,1004.05,,,,,29,72,81,53
1433895829278,,,,26.2,1004.05,,,,,29,73,81,53
1433895829485,,,,26.3,1003.95,,,,,29,73,82,53
1433895829692,,,,26.3,1003.91,,,,,29,73,81,54
1433895829903,,,,26.3,1004.07,,,,,29,74,82,54
1433895830111,,,,26.3,1003.98,,,,,29,74,81,54
1433895830318,,,,26.4,1003.98,,,,,29,74,82,54
1433895830526,,,,26.4,1004.04,,,,,29,75,82,54
1433895830734,,,,26.4,1004.07,,,,,29,75,82,55
1433895830941,,,,26.4,1003.99,,,,,29,75,82,54
1433895831149,,,,26.4,1004.02,,,,,29,75,82,54
1433895831356,,,,26.3,1003.97,,,,,29,76,82,54
1433895831563,,,,26.3,1004.01,,,,,29,76,82,55
1433895831770,,,,26.3,1004.11,,,,,29,77,82,55
1433895831977,,,,26.3,1004.01,,,,,29,77,82,55
1433895832184,,,,26.4,1004.25,,,,,29,77,82,56
1433895832392,,,,26.5,1004.37,,,,,29,77,82,56
1433895832599,,,,26.4,1004.42,,,,,29,77,82,56
1433895832805,,,,26.4,1004.11,,,,,29,77,82,56
1433895833012,,,,26.4,1004.13,,,,,29,78,82,56
1433895833221,,,,26.4,1004.08,,,,,29,78,82,57
1433895833431,,,,26.4,1003.98,,,,,29,78,82,57
1433895833642,,,,26.4,1003.99,,,,,29,78,82,57
1433895833851,,,,26.4,1003.88,,,,,29,78,82,57
1433895834058,,,,26.4,1004.07,,,,,29,78,82,57
1433895834265,,,,26.5,1004.03,,,,,29,78,82,57
1433895834473,,,,26.5,1004.1,,,,,29,79,82,58
1433895834681,,,,26.6,1004.23,,,,,29,79,82,57
1433895834889,,,,26.8,1004.72,,,,,29,79,82,58
1433895835096,,,,27.5,1004.4,,,,,29,78,82,58
1433895835303,,,,27.5,1006.25,,,,,29,79,82,58
1433895835510,,,,27.4,1006.28,,,,,29,78,82,57
1433895835717,,,,27.4,1006.3,,,,,29,78,82,58
1433895835924,,,,27.4,1006.4,,,,,29,78,82,58
1433895836131,,,,27.5,1006.33,,,,,29,78,82,58
1433895836339,,,,27.6,1006.64,,,,,30,78,82,57
1433895836548,,,,27.5,1006.94,,,,,30,78,83,57
1433895836755,,,,27.5,1006.88,,,,,30,78,83,57
1433895836962,,,,27.5,1006.84,,,,,30,78,83,57
1433895837169,,,,27.5,1006.84,,,,,30,78,83,57
1433895837376,,,,27.3,1006.89,,,,,30,78,83,57
1433895837583,,,,27.3,1006.33,,,,,30,78,83,57
1433895837790,,,,27.3,1006.38,,,,,30,78,83,57
1433895837998,,,,27.2,1006.51,,,,,30,78,83,57
1433895838205,,,,27.2,1006.36,,,,,30,78,83,57
1433895838412,,,,27.2,1006.3,,,,,30,78,83,57
1433895838619,,,,27.2,1006.26,,,,,30,78,83,57
1433895838826,,,,27.2,1006.24,,,,,30,78,83,57
1433895839034,,,,27.2,1006.3,,,,,30,78,83,57
1433895839241,,,,27.1,1006.41,,,,,30,78,83,57
1433895839447,,,,27.1,1006.34,,,,,30,78,83,57
1433895839654,,,,27.1,1006.31,,,,,30,78,83,57
1433895839861,,,,27.1,1006.33,,,,,30,78,83,57
1433895840068,,,,27.2,1006.4,,,,,30,78,83,57
1433895840275,,,,27.1,1006.4,,,,,30,78,83,57
1433895840481,,,,27.1,1006.32,,,,,30,78,83,57
1433895840690,,,,27.1,1006.42,,,,,30,78,83,57
1433895840899,,,,27.1,1006.41,,,,,30,78,83,57
1433895841106,,,,27.1,1006.44,,,,,30,78,83,57
1433895841315,,,,27.1,1006.29,,,,,30,78,83,57
1433895841522,,,,26.3,1006.47,,,,,30,78,83,57
1433895841730,,,,26.3,1004.25,,,,,30,78,83,57
1433895841937,,,,26.4,1004.38,,,,,30,78,82,56
1433895842145,,,,26.4,1004.37,,,,,30,78,82,56
1433895842353,,,,26.4,1004.42,,,,,30,78,82,56
1433895842561,,,,26.3,1004.25,,,,,30,78,82,56
1433895842768,,,,26.5,1004.01,,,,,30,78,83,56
1433895842975,,,,26.6,1004.12,,,,,30,78,82,56
1433895843181,,,,26.8,1004.4,,,,,30,78,82,56
1433895843388,,,,26.8,1004.71,,,,,30,78,82,56
1433895843596,,,,26.8,1004.5,,,,,31,78,82,56
1433895843806,,,,26.6,1004.12,,,,,30,78,82,56
1433895844014,,,,26.6,1004.39,,,,,30,78,82,56
1433895844221,,,,26.7,1004.09,,,,,30,78,82,56
1433895844427,,,,26.6,1004.5,,,,,30,78,82,56
1433895844635,,,,26.4,1003.57,,,,,30,78,82,56
1433895844844,,,,26.6,1003.46,,,,,31,78,82,56
1433895845054,,,,26.7,1004.09,,,,,30,78,82,56
1433895845265,,,,26.8,1004.14,,,,,30,79,82,56
1433895845473,,,,26.8,1004.35,,,,,30,79,82,56
1433895845680,,,,26.8,1004.5,,,,,30,79,82,57
1433895845887,,,,26.7,1004.22,,,,,30,79,82,57
1433895846093,,,,26.7,1004.11,,,,,30,78,82,57
1433895846302,,,,26.7,1004,,,,,30,79,82,57
1433895846511,,,,26.7,1004.1,,,,,30,79,82,57
1433895846720,,,,26.8,1003.97,,,,,30,78,83,57
1433895846927,,,,26.9,1004.02,,,,,30,79,82,57
1433895847135,,,,26.9,1004.19,,,,,30,78,82,57
1433895847344,,,,27,1004.19,,,,,30,78,82,57
1433895847553,,,,27,1004.19,,,,,30,78,82,57
1433895847762,,,,27,1004.27,,,,,30,79,82,57
1433895847970,,,,27.1,1004.26,,,,,30,78,82,57
1433895848177,,,,27.1,1004.26,,,,,30,78,82,58
1433895848384,,,,27.1,1004.19,,,,,30,78,82,57
1433895848592,,,,27.1,1004.13,,,,,31,78,82,57
1433895848800,,,,27.2,1004.13,,,,,30,78,82,58
1433895849008,,,,27.2,1004.44,,,,,31,78,82,58
1433895849216,,,,27.2,1004.34,,,,,31,78,83,58
1433895849423,,,,27.2,1004.29,,,,,30,78,82,58
1433895849630,,,,27.3,1004.23,,,,,31,78,83,58
1433895849837,,,,27.3,1004.26,,,,,31,78,82,58
1433895850045,,,,27.3,1004.27,,,,,31,77,83,58
1433895850252,,,,27.3,1004.28,,,,,31,77,83,58
1433895850460,,,,27.4,1004.25,,,,,31,77,83,58
1433895850668,,,,27.4,1004.12,,,,,31,77,83,58
1433895850875,,,,27.5,1004.22,,,,,31,77,83,58
1433895851081,,,,27.5,1004.29,,,,,31,77,83,58
1433895851289,,,,27.5,1004.33,,,,,31,76,83,57
1433895851496,,,,27.5,1004.2,,,,,31,76,83,58
1433895851704,,,,27.5,1004.29,,,,,31,76,83,57
1433895851910,,,,27.6,1004.2,,,,,31,76,83,57
1433895852116,,,,27.6,1004.3,,,,,31,76,83,57
1433895852323,,,,27.6,1004.32,,,,,31,76,83,57
1433895852531,,,,27.6,1004.32,,,,,31,76,83,57
1433895852738,,,,27.6,1004.4,,,,,31,76,83,57
1433895852945,,,,27.6,1004.32,,,,,31,75,83,57
1433895853152,,,,27.6,1004.3,,,,,31,75,83,57
1433895853363,,,,27.7,1004.37,,,,,31,75,83,57
1433895853572,,,,27.7,1004.39,,,,,31,75,83,57
1433895853781,,,,27.7,1004.37,,,,,31,75,83,57
1433895853995,,,,27.7,1004.52,,,,,31,75,83,57
1433895854206,,,,27.6,1004.5,,,,,31,75,83,57
1433895854413,,,,27.6,1004.41,,,,,31,75,83,56
1433895854621,,,,27.6,1004.39,,,,,31,75,83,56
1433895854828,,,,27.6,1004.39,,,,,31,74,83,56
1433895855035,,,,27.6,1004.4,,,,,31,74,83,56
1433895855242,,,,27.6,1004.29,,,,,31,74,83,56
1433895855448,,,,27.6,1004.28,,,,,31,74,83,56
1433895855655,,,,27.6,1004.25,,,,,31,74,83,56
1433895855863,,,,27.6,1004.29,,,,,31,74,83,56
1433895856070,,,,27.6,1004.32,,,,,31,74,83,56
1433895856277,,,,27.6,1004.31,,,,,31,74,83,56
1433895856484,,,,27.6,1004.31,,,,,31,74,83,56
1433895856691,,,,27.6,1004.42,,,,,31,74,83,56
1433895856898,,,,27.6,1004.39,,,,,31,74,84,56
1433895857106,,,,27.6,1004.28,,,,,31,74,83,56
1433895857314,,,,27.6,1004.3,,,,,31,74,83,56
